"Customer.Lifetime.Value","Response","Income","Monthly.Premium.Auto","Months.Since.Last.Claim","Months.Since.Policy.Inception","Total.Claim.Amount","New.Response","Coverage_Extended","Coverage_Premium","EmploymentStatus_Employed","EmploymentStatus_Medical Leave","EmploymentStatus_Retired","EmploymentStatus_Unemployed","Gender_M","Location.Code_Suburban","Location.Code_Urban","Marital.Status_Married","Marital.Status_Single","Policy.Type_Personal Auto","Policy.Type_Special Auto","Sales.Channel_Branch","Sales.Channel_Call Center","Sales.Channel_Web","Vehicle.Size_Medsize","Vehicle.Size_Small","Num.of.Complaints_More than 3","New.Num.of.Policies_2","New.Num.of.Policies_More than 2","New.Car.Class_Mid.Class Vehicle","New.Car.Class_Normal Vehicle","New.Education_High School or Below","New.Education_Higher Master"
8513.592687,"No",59230,107,11,56,245.076091,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0
5660.133806,"No",59586,72,6,70,91.198362,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
4082.170583,"No",57506,102,24,43,615.243841,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
5318.89664,"Yes",25134,67,3,0,321.6,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
4160.162571,"No",0,61,3,58,292.8,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0
2237.347771,"No",0,61,19,44,292.8,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
3460.12299,"No",0,100,15,96,720,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
16005.50507,"No",44901,70,15,56,460.806124,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
6986.603722,"No",0,93,21,8,149.269407,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
8826.961501,"No",28463,113,0,45,324.317667,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
4726.869327,"Yes",13037,124,28,49,839.348464,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
27443.47482,"No",82320,99,4,2,475.2,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0
7247.313475,"No",0,104,9,58,499.2,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0
5137.852105,"No",78460,64,3,93,203.568733,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
2739.05724,"No",0,92,26,11,657.290491,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
5092.793862,"No",46922,64,34,12,403.385123,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
5799.826802,"No",60689,74,29,67,5.746657,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
5507.063242,"No",0,71,3,38,340.8,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1
10484.91535,"Yes",61108,89,22,93,49.451117,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
8501.279969,"No",98003,107,4,46,449.408637,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
8426.057283,"No",0,74,30,37,460.084192,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0
6503.397049,"Yes",22081,84,1,9,451.670309,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
46805.22306,"No",83006,235,8,61,1065.049894,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
4834.710493,"Yes",38713,66,31,69,316.8,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
2575.3237,"No",28700,68,2,65,326.4,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0
37111.65952,"No",61552,115,1,95,12.252847,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1
4371.190437,"No",56718,113,7,95,542.4,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
16796.33604,"No",66776,71,11,45,131.808343,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
7988.506358,"No",58268,67,12,82,228.641342,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
2269.841123,"No",0,68,22,43,542.016902,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
4991.47197,"No",12608,66,23,72,214.866605,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
2921.930882,"No",63499,73,21,79,278.964095,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
7613.193095,"No",36247,96,35,29,329.522858,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
5827.409742,"No",30228,73,28,44,163.345647,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1
2600.641181,"No",0,74,19,4,501.472124,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0
8491.465719,"No",0,116,3,97,1193.115879,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0
9778.733613,"No",99364,121,3,37,580.8,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0
22658.53652,"Yes",23665,67,19,50,404.817249,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
10004.02761,"No",0,94,7,4,807.168846,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
4872.774396,"No",69247,61,12,64,226.522147,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
7444.814633,"No",56047,92,26,29,82.733588,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5761.11121,"No",28919,73,11,76,207.828024,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
5366.779081,"No",0,70,5,29,223.174067,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
6259.477847,"No",0,83,8,78,254.142365,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
7623.580733,"No",69900,64,23,68,33.97,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0
10963.95723,"Yes",55687,276,33,91,1324.8,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7427.845088,"No",78294,92,6,35,181.148732,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
4951.656084,"No",46896,62,9,33,31.707317,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
4665.129599,"No",0,62,26,62,297.6,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
6021.842473,"No",0,168,11,46,1476.670903,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0
3074.105486,"No",0,104,25,33,748.8,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0
4953.086407,"No",21385,127,14,37,609.6,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7780.489322,"No",87128,97,26,45,495.612777,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1
7992.779105,"No",35434,66,19,26,297.051768,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
4170.687348,"Yes",29462,107,28,23,513.6,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
23228.23674,"No",53243,102,26,96,489.6,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
5445.81699,"No",21006,139,14,9,667.2,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
4558.498445,"No",0,65,24,93,312,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0
5528.212807,"Yes",36088,72,16,31,345.6,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
10390.66647,"No",28948,131,7,57,295.83086,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
7142.54905,"No",24417,185,22,25,888,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
5469.542959,"No",67099,69,11,24,22.995594,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0
11628.73401,"No",97830,96,3,61,298.362415,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
10189.65429,"No",0,101,15,90,727.2,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0
2733.431887,"No",93558,67,19,5,478.234236,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
4014.453113,"Yes",37384,99,9,17,475.2,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
7119.531925,"No",28227,62,14,24,551.28213,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
11772.79068,"No",51008,74,5,95,355.2,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0
2381.790787,"No",78185,61,23,54,292.8,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
5208.35385,"No",0,74,35,2,532.8,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0
5018.727893,"No",0,68,34,68,670.47746,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
11900.54484,"No",97205,100,22,40,5.573179,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
7399.032079,"No",0,101,28,34,337.617149,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0
5674.381244,"No",26225,72,18,25,320.777404,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
7271.43404,"No",20545,70,23,86,336,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
3164.494011,"No",0,83,20,32,398.4,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1
2661.033435,"No",35503,67,14,95,216.173135,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
14140.55885,"No",58988,118,3,76,566.4,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
7654.227067,"No",0,74,16,89,355.2,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
2199.73952,"No",0,64,21,5,685.456738,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0
2004.350666,"Yes",0,66,16,35,316.8,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0
13111.11319,"No",67197,111,2,9,147.948783,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
15762.60349,"No",39032,198,31,15,950.4,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0
13197.92893,"Yes",0,68,19,2,326.4,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
2787.539793,"No",34927,70,5,2,242.491357,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
3436.134281,"Yes",30817,88,25,43,91.834668,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1
2713.36798,"No",31535,70,27,46,90.525716,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0
2867.312197,"Yes",23376,78,19,18,374.4,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
14590.24583,"No",46244,62,8,3,255.285875,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
6652.474492,"No",34886,84,3,40,403.2,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
2444.621056,"No",0,66,27,51,316.8,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
11314.24394,"No",62935,141,29,27,232.242326,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
10972.06778,"Yes",24164,137,2,40,657.6,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
3189.66703,"No",0,87,6,3,760.428495,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0
19357.37201,"No",0,68,20,66,326.4,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
7227.120364,"No",40153,61,1,99,340.07498,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
7857.303868,"No",0,104,12,7,499.2,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0
5181.620895,"Yes",97131,64,5,80,307.2,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
4281.062223,"No",23712,106,2,12,508.8,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
11513.16291,"No",0,64,26,72,307.2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0
5147.11023,"No",33171,65,27,17,236.643695,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
8663.497618,"No",0,83,18,90,398.4,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2535.321683,"No",0,68,24,73,326.4,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
21504.3388,"No",60228,112,23,28,286.102971,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
7349.32849,"No",27072,93,24,27,565.336931,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0
8509.850887,"Yes",26057,74,3,63,523.888845,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
4297.189057,"No",66331,107,0,74,513.6,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0
2778.323903,"No",66030,69,33,19,282.153792,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
5532.863336,"No",59768,71,6,93,340.8,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
17476.64139,"No",45106,73,22,21,350.4,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
10479.89966,"No",78435,130,11,19,553.61131,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
2242.574431,"No",0,63,31,99,453.6,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2754.45676,"No",79507,70,7,17,442.199439,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0
8041.20055,"No",44986,101,14,83,624.023564,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
6042.9119,"No",25899,79,10,11,568.8,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
2827.43885,"No",13610,74,7,64,355.2,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
22041.85643,"No",0,65,11,15,312,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
2796.802191,"No",77362,70,14,25,386.599797,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
4072.849436,"No",96443,102,1,17,489.6,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0
5182.462266,"No",0,135,2,41,939.528475,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
6131.663176,"No",90778,76,31,29,62.291009,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1
2392.13114,"No",0,65,11,62,361.181122,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
3209.663044,"No",78494,79,6,40,122.305677,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
2808.606027,"No",83497,69,28,15,196.523187,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1
4362.931238,"Yes",58842,110,6,74,528,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
6880.468875,"No",63935,87,20,63,221.61885,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
3591.066675,"No",0,96,5,35,460.8,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
5201.252168,"No",0,69,1,79,331.2,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
5521.542577,"No",0,77,20,89,369.6,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0
5071.651522,"No",62258,65,14,17,117.450428,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2921.681366,"No",0,80,10,81,739.310493,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
15806.53397,"No",58516,98,14,75,470.4,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
4942.630606,"No",23285,65,30,22,118.446235,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
4167.419574,"No",56901,104,29,82,499.2,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
6514.954043,"No",0,61,12,75,292.8,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0
9189.518267,"No",99443,117,6,6,228.049424,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1
8231.223361,"No",0,113,4,70,373.073162,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0
3095.175379,"No",88246,77,3,27,428.608683,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
74228.51604,"No",0,242,1,34,1742.4,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0
7582.113842,"Yes",64801,64,23,19,268.471802,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0
16344.60809,"No",57029,68,24,97,135.788525,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
11763.15249,"No",28045,99,7,99,475.2,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
4053.373793,"No",44661,101,2,1,436.836944,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
3311.15793,"No",21246,83,19,51,398.4,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
3528.044252,"Yes",31278,92,24,95,441.6,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1
5595.389905,"Yes",74454,71,25,29,340.8,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0
5089.694325,"No",62474,63,20,63,112.120881,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1
22337.1631,"No",0,130,9,43,1376.910777,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0
4792.830533,"No",20647,63,17,10,185.061408,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
27789.69235,"Yes",33806,89,32,59,395.729716,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0
7511.660568,"No",0,70,9,96,340.201412,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0
18767.55161,"No",0,111,13,55,900.14526,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0
4987.643113,"No",19589,127,26,44,1027.010512,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5123.196814,"No",22338,67,9,37,307.801098,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
5989.773931,"Yes",66839,154,33,24,739.2,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
5185.797582,"No",99428,64,16,25,48.046869,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1
5828.1822,"No",31364,74,28,47,461.269135,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
13755.54279,"No",15340,121,12,47,686.501976,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
9767.936882,"No",36225,123,7,84,221.048602,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0
12097.91224,"No",0,107,18,79,271.014511,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1
2265.318569,"No",0,61,5,21,292.8,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0
5719.088678,"No",77601,71,27,48,276.640352,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
10171.47779,"No",74243,84,34,2,71.311211,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
10517.15638,"No",46707,133,7,9,80.70505,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0
4303.471379,"No",0,116,6,63,765.566699,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
11926.75329,"No",50234,101,12,1,484.8,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
16531.70376,"No",75526,103,26,68,494.4,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1
13579.29911,"No",0,193,30,38,1610.261914,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
5437.443727,"No",28343,69,19,88,331.2,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0
5103.296644,"No",74948,64,23,43,216.744457,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
4583.100889,"No",22728,116,28,81,556.8,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
6409.627461,"No",0,99,14,48,712.8,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0
8991.98452,"No",17331,117,13,39,1138.255325,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
12232.77625,"No",35133,102,2,31,692.962785,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
5126.038871,"No",63147,64,1,91,87.565229,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
11014.1636,"No",67575,91,27,85,401.60781,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
3819.619502,"No",0,111,29,76,799.2,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0
8404.395122,"No",48315,71,34,56,340.8,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
9035.671134,"Yes",34337,113,20,44,542.4,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
5453.707634,"No",33818,72,6,34,341.878002,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
3766.366587,"No",22439,98,30,63,470.4,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
7283.934392,"No",79055,186,32,24,177.635183,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
